word	other_form	surface_form	direction	freq	pmi	example_sentence
huono	uutinen	huonoja uutisia	R	6241	6.2844	Ilmestyt elämääni tuoden huonoja uutisia .
huono	idea	huono idea	R	2974	5.4936	Tuo on todella huono idea .
huono	idea	huono idea	R	2974	5.4936	Ei huono idea .
huono	idea	huono idea	R	2974	5.4936	sanoin Shrekille ne rotat ovat huono idea .
huono	idea	huono idea	R	2974	5.4936	Taitaa olla huono idea .
huono	idea	huono idea	R	2974	5.4936	Harkittuani tajusin se oli huono idea .
huono	idea	huono idea	R	2974	5.4936	Luota minuun , se on huono idea ,
huono	idea	huono idea	R	2974	5.4936	tulo olisi huono idea
huono	idea	huono idea	R	2974	5.4936	Shrek , tämä on huono idea
huono	idea	huono idea	R	2974	5.4936	Oli huono idea tuoda Shrek tänne ,
huono	idea	huono idea	R	2974	5.4936	Se oli huono idea .
huono	idea	huono idea	R	2974	5.4936	Se on huono idea .
huono	idea	huono idea	R	2974	5.4936	Se päättäjäisjuttu oli huono idea .
huono	idea	huono idea	R	2974	5.4936	Tämä oli tosi huono idea !
huono	idea	huono idea	R	2974	5.4936	Ehkä tämä oli huono idea .
huono	idea	huono idea	R	2974	5.4936	Tämä on erittäin , erittäin huono idea .
huono	idea	huono idea	R	2974	5.4936	Amanda , kultasaeni , Tohtori Grant sanoo tämä on huono idea .
huono	idea	huono idea	R	2974	5.4936	Hän sanoo tämän olevan huono idea .
huono	idea	huono idea	R	2974	5.4936	Mikä on huono idea ?
huono	idea	huono idea	R	2974	5.4936	sinun täytyy uskoa minua Se oli huono idea .
huono	idea	huono idea	R	2974	5.4936	Se on todella huono idea !
huono	juttu	huono juttu	R	2713	4.0687	Se on huono juttu , ... ?
huono	juttu	huono juttu	R	2713	4.0687	Kättely on huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	se on huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Tämä on huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	ei se ole huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Kokeen varastaminen on huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Tämä on huono juttu , pojat .
huono	juttu	huono juttu	R	2713	4.0687	Erittäin huono juttu ...
huono	juttu	huono juttu	R	2713	4.0687	Olisiko huono juttu häviäisin viime viikon tuloista ?
huono	juttu	huono juttu	R	2713	4.0687	Se on huono juttu joka etsivälle .
huono	juttu	huono juttu	R	2713	4.0687	Todella huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Tämä on hirvittävän huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Se on huono juttu !
huono	juttu	huono juttu	R	2713	4.0687	Väärennetyt paperisikin ovat huono juttu ...
huono	juttu	huono juttu	R	2713	4.0687	Tämä on huono juttu , Louie .
huono	juttu	huono juttu	R	2713	4.0687	Tämä on huono juttu !
huono	juttu	huono juttu	R	2713	4.0687	Jack miettii , ei se ole niin huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Sehän on huono juttu ?
huono	juttu	huono juttu	R	2713	4.0687	Ei se ollut niin huono juttu .
huono	juttu	huono juttu	R	2713	4.0687	Tämä on tosi huono juttu .
huono	päivä	huono päivä	R	2241	3.3600	Sinulle tulee todella huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Onko huono päivä ?
huono	päivä	huono päivä	R	2241	3.3600	Oliko huono päivä ?
huono	päivä	huono päivä	R	2241	3.3600	Minulla taitaa olla huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Se on huono päivä , viemme hänet nyt .
huono	päivä	huono päivä	R	2241	3.3600	En juurikaan pelaa korttia oliko se huono päivä hävisit dollaria ?
huono	päivä	huono päivä	R	2241	3.3600	, oli se huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Nyt se on huono päivä Bosniassa .
huono	päivä	huono päivä	R	2241	3.3600	Minulla on huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	sinuiia oii huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Millainen on huono päivä ?
huono	päivä	huono päivä	R	2241	3.3600	Oliko töissä huono päivä , Nathan ?
huono	päivä	huono päivä	R	2241	3.3600	Minulla on tänään huono päivä !
huono	päivä	huono päivä	R	2241	3.3600	Tänään oli vain huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Mestari Wong , oli todella huono päivä jolloin siitit tuon persereiän .
huono	päivä	huono päivä	R	2241	3.3600	On vain ollut huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Minulla on tänään huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	sanoin minulla on ollut huono päivä enkä tarkoituksella pura sitä sinuun .
huono	päivä	huono päivä	R	2241	3.3600	Mitään ei tarvitse tapahtua , minulla on huono päivä .
huono	päivä	huono päivä	R	2241	3.3600	Minulla on vain todella huono päivä .
huono	ajatus	huono ajatus	R	2186	5.0478	Se oli huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Osake yhtiö ei ole niinkään huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Sinustahan se oli huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Se on huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Sanoinhan , tänne tuleminen oli huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Tuo oli huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Tämä oli huono ajatus !
huono	ajatus	huono ajatus	R	2186	5.0478	Se on todeIIa huono ajatus !
huono	ajatus	huono ajatus	R	2186	5.0478	KuIta , tri Grantin mieIestä tuo on todeIIa huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Hän sanoo se on huono ajatus !
huono	ajatus	huono ajatus	R	2186	5.0478	Mikä on huono ajatus ?
huono	ajatus	huono ajatus	R	2186	5.0478	Tuo on hyvin huono ajatus !
huono	ajatus	huono ajatus	R	2186	5.0478	Jude , se olisi huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Minä tiesin , tämä joulu oli huono ajatus ...
huono	ajatus	huono ajatus	R	2186	5.0478	Minulle huono ajatus sotkeutua asiaan .
huono	ajatus	huono ajatus	R	2186	5.0478	sanon sinulle , tämä on huono ajatus , ansa ...
huono	ajatus	huono ajatus	R	2186	5.0478	Tämä taisi olla huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Sanoinhan , se on huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Tämä oli huono ajatus .
huono	ajatus	huono ajatus	R	2186	5.0478	Meidän hylkääminen olisi huono ajatus .
huono	onni	huonoa onnea	R	2186	4.9354	Se tuo huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Te tuotatte hänelle huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Sinä toit meille huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Se tietää huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Se voisi tuoda minulle huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Meillä oli huonoa onnea , entä muut terroristiryhmät ?
huono	onni	huonoa onnea	R	2186	4.9354	Häivy , tuot huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Se on kuningatar perhonen se on syötävä se tuo huonoa onnea
huono	onni	huonoa onnea	R	2186	4.9354	voi tietää huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Lapset leikkivät , valoon astuminen tietää huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Sitä me juuri tarvitsimmekin ... lisää huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Hän tietää huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Eikö tuo huonoa onnea sulhanen näkee morsiamen hääpuvussa ennen häitä ?
huono	onni	huonoa onnea	R	2186	4.9354	Nainen laivalla tuo huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Kalmankoira ennustaa huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Tuomme huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Kalmakoira ennustaa huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Alussa he luulivat tuon huonoa onnea .
huono	onni	huonoa onnea	R	2186	4.9354	Tietää huonoa onnea tappaa hämähäkki uudessa talossa .
huono	onni	huonoa onnea	R	2186	4.9354	Tuottaa huonoa onnea , ei rakastele ensimmäisenä yönä uudessa talossa .
huono	hyvä	hyviä huonoja	L	1990	1.9015	On hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	On hyviä huonoja päiviä .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Tarjolla on hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Minulla on hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	, minulla on hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Onko hyviä huonoja uutisia ?
huono	hyvä	hyviä huonoja	L	1990	1.9015	hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Listasin hyviä huonoja puolia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Kaikissa paikoissa on hyviä huonoja puolia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Ei ole mitään hyviä huonoja päiviä .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Tilanne on , on hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	He kokivat iloa surua , hyviä huonoja aikoja .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Ovatko ne valinnat hyviä huonoja ?
huono	hyvä	hyviä huonoja	L	1990	1.9015	Ihmisillä on hyviä huonoja luonteenpiirteitä sinulla on joitain ominaispiirteitä , jotka ovat vähän ...
huono	hyvä	hyviä huonoja	L	1990	1.9015	Hänellä on hyviä huonoja päiviä .
huono	hyvä	hyviä huonoja	L	1990	1.9015	tiedetään , on hyviä huonoja asioita .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Kulta , hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Susanin menehdyttyä minulla on ollut hyviä huonoja päiviä .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Kerrottiin , on hyviä huonoja uutisia .
huono	hyvä	hyviä huonoja	L	1990	1.9015	Puolalaisissa on hyviä huonoja .
huono	hetki	huono hetki	R	1661	3.6841	Nyt on vähän huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Se on huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Anteeksi , nyt on huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	, tämä on huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	nyt on huono hetki puhua siitä , sinuiia on rahahuoiia .
huono	hetki	huono hetki	R	1661	3.6841	Onko tämä huono hetki ?
huono	hetki	huono hetki	R	1661	3.6841	Onko nyt huono hetki ?
huono	hetki	huono hetki	R	1661	3.6841	Toivottavasti tämä ei ole huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Nyt on hieman huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Tämä on vähän huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Tämä on huono hetki , Sánchez .
huono	hetki	huono hetki	R	1661	3.6841	Nyt on huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Nyt on huono hetki puhua siitä , sinuIIa on rahahuoIia .
huono	hetki	huono hetki	R	1661	3.6841	Tämä on huono hetki , minulla on treffit .
huono	hetki	huono hetki	R	1661	3.6841	Juuri nyt on huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Tämä taitaa olla huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Tämä on aika huono hetki .
huono	hetki	huono hetki	R	1661	3.6841	Sinulla on aina huono hetki , Dix .
huono	hetki	huono hetki	R	1661	3.6841	sen on tarkoitus tapahtua nyt on aivan yhtä hyvä huono hetki milloin tahansa .
huono	hetki	huono hetki	R	1661	3.6841	tämä on huono hetki , voin ...
huono	olo	huono olo	R	1576	5.0218	Minulla on huono olo .
huono	olo	huono olo	R	1576	5.0218	Tiedän sinulla on huono olo ...
huono	olo	huono olo	R	1576	5.0218	Tuli huono olo .
huono	olo	huono olo	R	1576	5.0218	Onko pojulla huono olo ?
huono	olo	huono olo	R	1576	5.0218	Väitin , oli huono olo .
huono	olo	huono olo	R	1576	5.0218	On vähän huono olo .
huono	olo	huono olo	R	1576	5.0218	Mulla on huono olo !
huono	olo	huono olo	R	1576	5.0218	Adamilla on vähän huono olo .
huono	olo	huono olo	R	1576	5.0218	Minulla on huono olo , tuo ämmä alkaa käydä hermoilleni .
huono	olo	huono olo	R	1576	5.0218	Soittakaa , tulee huono olo .
huono	olo	huono olo	R	1576	5.0218	Onko sinulla huono olo ?
huono	olo	huono olo	R	1576	5.0218	Onko huono olo ?
huono	olo	huono olo	R	1576	5.0218	On huono olo .
huono	olo	huono olo	R	1576	5.0218	Tuli yhtäkkiä huono olo .
huono	olo	huono olo	R	1576	5.0218	Minulla on vähän huono olo .
huono	olo	huono olo	R	1576	5.0218	nyt kaikilla on vähän huono olo .
huono	olo	huono olo	R	1576	5.0218	Siitä tulee huono olo , pidän siitä .
huono	olo	huono olo	R	1576	5.0218	Sinullahan oli huono olo .
huono	olo	huono olo	R	1576	5.0218	totta puhuen minullakin on vähän huono olo .
huono	olo	huono olo	R	1576	5.0218	Tuli vähän huono olo .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Olet iso mies huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	John , olet huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Hän on huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Olet huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Sinä olet todella huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Se on huonossa kunnossa , kirjanpitäjäni mukaan kiinteistöt ovat varmempia bioteknologia .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Olen huonossa kunnossa sinä vain pahennat asiaa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Kasvot kädet huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Seinät ovat huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Ethän sinä kamalan huonossa kunnossa ole .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Olitte niin huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Miguel Salazar on huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	, olet huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Kuinka huonossa kunnossa se on ?
huono	kunto	huonossa kunnossa	R	1567	5.8163	Onko rankkaa olla vanha , huonossa kunnossa aikansa elänyt ?
huono	kunto	huonossa kunnossa	R	1567	5.8163	Olit täynnä luodinreikiä todella huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Tytöt voivat olla huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Yksi kavereista palasi huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Näytät olevan hieman huonossa kunnossa .
huono	kunto	huonossa kunnossa	R	1567	5.8163	Isäsi on huonossa kunnossa .
huono	tuuri	huono tuuri	R	1460	6.4391	Sinulla on huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Joillakin on huono tuuri , kaveri .
huono	tuuri	huono tuuri	R	1460	6.4391	Perkeleen huono tuuri !
huono	tuuri	huono tuuri	R	1460	6.4391	Kävi huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Ei voi oIIa näin huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Charlie Connersilla kävi huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Olipas huono tuuri ...
huono	tuuri	huono tuuri	R	1460	6.4391	Sinulla on huono tuuri naisten kanssa , Riggs .
huono	tuuri	huono tuuri	R	1460	6.4391	Sitten meillä on huono tuuri
huono	tuuri	huono tuuri	R	1460	6.4391	Olipa huono tuuri , ette osunut .
huono	tuuri	huono tuuri	R	1460	6.4391	... huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Oletko hullu , pelkästään unohtanut ... minulla jotenkin on huono tuuri näiden loitsujen kanssa ?
huono	tuuri	huono tuuri	R	1460	6.4391	Sanohan , kävikö meillä mielestäsi huono tuuri ensimmäisessä tehtävässämme ?
huono	tuuri	huono tuuri	R	1460	6.4391	Osanottoni vallankumouksesta muusta , hiton huono tuuri
huono	tuuri	huono tuuri	R	1460	6.4391	Miksi minulla oli niin huono tuuri , synnyin näin ällöttäväksi ?
huono	tuuri	huono tuuri	R	1460	6.4391	Minun molemmat ovat kuollut , joten huono tuuri .
huono	tuuri	huono tuuri	R	1460	6.4391	Mietinkin , miten meillä oli niin huono tuuri , Elise oli juuri samaisessa bussissa .
huono	tuuri	huono tuuri	R	1460	6.4391	Olipa huono tuuri , leuaton .
huono	tuuri	huono tuuri	R	1460	6.4391	En tiedä sinusta , itselläni on ollut tosi huono tuuri viime aikoina , onnistuminen tekisi nyt todella hyvää .
huono	tuuri	huono tuuri	R	1460	6.4391	Andylla on huono tuuri .
huono	aika	huonoon aikaan	R	1416	2.2539	Soitit huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Tulit huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Tulinko huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Soitinko huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Tulenko huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Tulimmehan huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Hän tuli huonoon aikaan hallituksen kannalta .
huono	aika	huonoon aikaan	R	1416	2.2539	Tämä sattui huonoon aikaan hallinnolle , jolla on kauppaneuvottelut kesken Kiinan kanssa .
huono	aika	huonoon aikaan	R	1416	2.2539	Soitanko huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Toivon viesti ei tule huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Tulink o huonoon aikaan ?
huono	aika	huonoon aikaan	R	1416	2.2539	Taisin tulla huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Tämä muutto Arrakikseen tulee huonoon aikaan Atreidesin talolle .
huono	aika	huonoon aikaan	R	1416	2.2539	En tiedä kuka olet häiritset minua huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Soitit vähän huonoon aikaan vointini kannalta .
huono	aika	huonoon aikaan	R	1416	2.2539	Tulitte huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Et voi aavistaakaan , miten huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Toivottavasti en tullut huonoon aikaan .
huono	aika	huonoon aikaan	R	1416	2.2539	Taisin pyytää sinut huonoon aikaan liikkeeseen .
huono	aika	huonoon aikaan	R	1416	2.2539	Soitit vain huonoon aikaan .
huono	todella	todella huono	L	1386	3.2385	, ymmärräthän , se olisi todella huono asia sinulle , Gary , joten ...
huono	todella	todella huono	L	1386	3.2385	Tuo on todella huono idea .
huono	todella	todella huono	L	1386	3.2385	Niin , keli on todella huono .
huono	todella	todella huono	L	1386	3.2385	Sinulle tulee todella huono päivä .
huono	todella	todella huono	L	1386	3.2385	Tuo oli todella huono .
huono	todella	todella huono	L	1386	3.2385	Olet todella huono häviäjä .
huono	todella	todella huono	L	1386	3.2385	Hänellä oli todella huono ilta .
huono	todella	todella huono	L	1386	3.2385	Olisi todella huono veto urasi kannalta , keksi heille mitään .
huono	todella	todella huono	L	1386	3.2385	Se on todella huono idea !
huono	todella	todella huono	L	1386	3.2385	Olet todella huono esikuva !
huono	todella	todella huono	L	1386	3.2385	Hänellä on varmasti todella huono käsiala , on nähnyt näin paljon vaivaa .
huono	todella	todella huono	L	1386	3.2385	Olet todella huono !
huono	todella	todella huono	L	1386	3.2385	Mestari Wong , oli todella huono päivä jolloin siitit tuon persereiän .
huono	todella	todella huono	L	1386	3.2385	En haluaisi saivarrella , olet todella huono tässä kidutushommassa .
huono	todella	todella huono	L	1386	3.2385	Näetkös , minun kannaltani olisi todella huono , se maalaus löytyisi jostain kaikki tajuaisivat sen olevan väärennös .
huono	todella	todella huono	L	1386	3.2385	Minulla on todella todella huono ilta .
huono	todella	todella huono	L	1386	3.2385	Minulla on vain todella huono päivä .
huono	todella	todella huono	L	1386	3.2385	Joukkue on todella huono .
huono	todella	todella huono	L	1386	3.2385	Minulla on ensi kertaa todella huono omatunto .
huono	todella	todella huono	L	1386	3.2385	Minulla oli ... todella huono kokemus .
huono	asia	huono asia	R	1302	2.4235	, ymmärräthän , se olisi todella huono asia sinulle , Gary , joten ...
huono	asia	huono asia	R	1302	2.4235	Sellainen voi olla aika huono asia uramme kannalta .
huono	asia	huono asia	R	1302	2.4235	Kuinka Tyler , kaikista ihmisistä , saattoi kuvitella , oli huono asia , Marla Singer oli kuolemaisillaan ?
huono	asia	huono asia	R	1302	2.4235	Onko se hyvä huono asia ?
huono	asia	huono asia	R	1302	2.4235	Onko huono asia uskoa johonkin ?
huono	asia	huono asia	R	1302	2.4235	Onko se huono asia ?
huono	asia	huono asia	R	1302	2.4235	On huono asia , yhdestä tulee kaksi .
huono	asia	huono asia	R	1302	2.4235	Miksi kiltteys on huono asia ?
huono	asia	huono asia	R	1302	2.4235	Tämä on sairas yhteiskunta , kiltteys on huono asia .
huono	asia	huono asia	R	1302	2.4235	Kokemuksieni mukaan sotilaiden läsnäolo on aina huono asia .
huono	asia	huono asia	R	1302	2.4235	Tiedäthän , erilaisuus ei aina ole huono asia .
huono	asia	huono asia	R	1302	2.4235	Puhut teeskentely olisi huono asia .
huono	asia	huono asia	R	1302	2.4235	ei se ole huono asia .
huono	asia	huono asia	R	1302	2.4235	Yritän todistaa sinulle , tunteellisen kokemuksen puuttuminen on huono asia sinulle tohtorina
huono	asia	huono asia	R	1302	2.4235	Erilaisuus ei ole aina huono asia .
huono	asia	huono asia	R	1302	2.4235	Se on huono asia .
huono	asia	huono asia	R	1302	2.4235	Tavallisesti se olisi huono asia , hän palaa etsimään talismaania .
huono	asia	huono asia	R	1302	2.4235	Sanot sen se olisi huono asia .
huono	asia	huono asia	R	1302	2.4235	He ovat ostaneet auton kysymättä meiltä se on huono asia .
huono	asia	huono asia	R	1302	2.4235	Se on huono asia , mitä ?
huono	puoli	huono puoli	R	969	3.2358	Aineettomuudessa on se huono puoli , ettei pääse puuttumaan editointiin .
huono	puoli	huono puoli	R	969	3.2358	Se on ihmishahmon huono puoli .
huono	puoli	huono puoli	R	969	3.2358	Marttyyrinä olemisen huono puoli on se , on kuoltava .
huono	puoli	huono puoli	R	969	3.2358	Pakenemisessa on se huono puoli , voi joutua pahempaan paikkaan .
huono	puoli	huono puoli	R	969	3.2358	Tv: ssä on se huono puoli siellä tehdään aina jotain parempaa mitä itse teet .
huono	puoli	huono puoli	R	969	3.2358	huono puoli on , tiedätkös ...
huono	puoli	huono puoli	R	969	3.2358	Hyvä kautta huono puoli Itävallassa asumiselle on se , tupakoimista ei ole rajoitettu .
huono	puoli	huono puoli	R	969	3.2358	Ainoa huono puoli on , se tulee hiton kalliiksi
huono	puoli	huono puoli	R	969	3.2358	Ainoa huono puoli on se , se vetää veltoksi .
huono	puoli	huono puoli	R	969	3.2358	Ainut huono puoli on , sitä on pakko ottaa .
huono	puoli	huono puoli	R	969	3.2358	Andy , tänään minulle selvisi , bisnekseni huono puoli on kuolema .
huono	puoli	huono puoli	R	969	3.2358	Yksi huono puoli julkkiksena olemisesta , meillä ei ole salaisuuksia .
huono	puoli	huono puoli	R	969	3.2358	Unissa on se huono puoli , ettei voi tietää , ovatko ne totta ei .
huono	puoli	huono puoli	R	969	3.2358	Painajaisissa on se huono puoli silloin on hallitsemattomien hullujen ajatusten armoilla .
huono	puoli	huono puoli	R	969	3.2358	Se on lääkäreiden huono puoli .
huono	puoli	huono puoli	R	969	3.2358	Aidsissa on yksi huono puoli itsemurhana : se tappaa hitaasti .
huono	puoli	huono puoli	R	969	3.2358	Ainoa huono puoli on , täytyy olla kikherneiden asiantuntija .
huono	puoli	huono puoli	R	969	3.2358	Teiniseksin huono puoli on , olette kaikki idiootteja .
